,userid,class,gender,start_date,end_date,event_type,is_deleted
3500,PL305915,C03,M,2018-08-03 0:00,,CA1,0
3501,HD864513,C02,M,2018-08-03 0:00,2018-10-31 0:00,CA1,1
3502,HD280416,C02,F,2018-08-03 0:00,2018-09-30 0:00,CA1,1
3503,OA796761,C02,F,2018-08-03 0:00,,CA1,-1
3504,HI190648,C03,M,2018-08-04 0:00,2018-12-31 0:00,CA1,1
3505,OA868549,C01,F,2018-08-04 0:00,2018-11-30 0:00,CA1,1
3506,AS301190,C01,M,2018-08-04 0:00,2019-01-31 0:00,CA1,1
3507,OA232392,C03,M,2018-08-04 0:00,2018-09-30 0:00,CA1,1
3508,TS569923,C02,F,2018-08-04 0:00,,CA1,0
3509,TS935488,C02,F,2018-08-04 0:00,,CA1,0
3510,GD608468,C01,M,2018-08-04 0:00,,CA1,0
3511,HD872088,C02,F,2018-08-04 0:00,,CA1,0
3512,AS993100,C01,M,2018-08-04 0:00,,CA1,-1
3513,OA248247,C01,M,2018-08-04 0:00,,CA1,0
3514,TS407799,C01,F,2018-08-04 0:00,,CA1,0
3515,PL573838,C01,M,2018-08-05 0:00,2018-10-31 0:00,CA1,1
3516,HI161579,C03,M,2018-08-05 0:00,2018-12-31 0:00,CA1,1
3517,PL018417,C01,M,2018-08-05 0:00,,CA1,0
3518,OA752333,C02,F,2018-08-05 0:00,2018-11-30 0:00,CA1,1
3519,AS677499,C01,F,2018-08-05 0:00,2019-02-28 0:00,CA1,1
3520,IK088821,C03,M,2018-08-05 0:00,,CA1,-1
3521,HI048809,C01,F,2018-08-05 0:00,2019-03-31 0:00,CA1,1
3522,OA802485,C03,F,2018-08-05 0:00,2018-12-31 0:00,CA1,-1
3523,HD875310,C03,F,2018-08-06 0:00,,CA1,0
3524,TS448652,C01,F,2018-08-06 0:00,,CA1,0
3525,HI450290,C02,F,2018-08-06 0:00,2018-11-30 0:00,CA1,1
3526,IK641262,C03,M,2018-08-06 0:00,2019-02-28 0:00,CA1,-1
3527,GD864253,C02,F,2018-08-06 0:00,,CA1,0
3528,HD994980,C03,F,2018-08-06 0:00,,CA1,0
3529,TS325787,C01,M,2018-08-06 0:00,2019-01-31 0:00,CA1,1
3530,GD792268,C03,M,2018-08-06 0:00,2018-12-31 0:00,CA1,-1
3531,GD415795,C01,M,2018-08-07 0:00,,CA1,0
3532,GD152773,C01,M,2018-08-07 0:00,,CA1,0
3533,TS918434,C02,F,2018-08-07 0:00,2018-09-30 0:00,CA1,1
3534,GD260951,C01,M,2018-08-07 0:00,,CA1,0
3535,OA775014,C03,M,2018-08-07 0:00,2019-03-31 0:00,CA1,1
3536,AS019120,C01,M,2018-08-07 0:00,2018-10-31 0:00,CA1,1
3537,AS904548,C01,F,2018-08-07 0:00,,CA1,0
3538,TS906632,C02,F,2018-08-08 0:00,2019-02-28 0:00,CA1,1
3539,HD691730,C01,F,2018-08-08 0:00,2019-03-31 0:00,CA1,-1
3540,HI348702,C01,M,2018-08-08 0:00,2019-01-31 0:00,CA1,1
3541,HD523141,C01,F,2018-08-08 0:00,2019-01-31 0:00,CA1,1
3542,TS260976,C01,M,2018-08-08 0:00,,CA1,-1
3543,OA307560,C02,F,2018-08-08 0:00,,CA1,0
3544,HI205010,C02,M,2018-08-09 0:00,2019-02-28 0:00,CA1,1
3545,GD738012,C01,M,2018-08-09 0:00,2018-11-30 0:00,CA1,1
3546,PL902543,C03,M,2018-08-09 0:00,2019-02-28 0:00,CA1,1
3547,TS515806,C01,F,2018-08-09 0:00,2018-10-31 0:00,CA1,1
3548,AS935662,C01,M,2018-08-09 0:00,2019-03-31 0:00,CA1,1
3549,HD885693,C03,M,2018-08-10 0:00,2018-10-31 0:00,CA1,-1
3550,GD725119,C01,M,2018-08-10 0:00,2019-03-31 0:00,CA1,1
3551,PL937719,C02,M,2018-08-10 0:00,2019-01-31 0:00,CA1,1
3552,AS847598,C03,M,2018-08-10 0:00,,CA1,0
3553,TS014817,C01,M,2018-08-10 0:00,2018-12-31 0:00,CA1,-1
3554,OA682046,C03,M,2018-08-10 0:00,,CA1,0
3555,IK975392,C01,M,2018-08-10 0:00,,CA1,0
3556,HD286424,C02,M,2018-08-11 0:00,,CA1,-1
3557,PL647280,C03,F,2018-08-11 0:00,2018-12-31 0:00,CA1,1
3558,TS701801,C01,F,2018-08-11 0:00,2018-12-31 0:00,CA1,1
3559,PL288896,C01,F,2018-08-11 0:00,,CA1,-1
3560,GD172229,C03,F,2018-08-11 0:00,2019-02-28 0:00,CA1,1
3561,GD841278,C01,F,2018-08-11 0:00,2018-09-30 0:00,CA1,-1
3562,GD259467,C01,F,2018-08-11 0:00,2019-02-28 0:00,CA1,1
3563,AS610675,C01,F,2018-08-11 0:00,,CA1,0
3564,TS512288,C01,F,2018-08-11 0:00,2019-03-31 0:00,CA1,1
3565,OA361949,C03,F,2018-08-11 0:00,,CA1,0
3566,HD412432,C01,M,2018-08-11 0:00,,CA1,0
3567,AS211303,C02,F,2018-08-12 0:00,,CA1,-1
3568,PL028675,C01,F,2018-08-12 0:00,,CA1,0
3569,IK876176,C02,F,2018-08-12 0:00,,CA1,0
3570,HI155130,C01,F,2018-08-12 0:00,2018-10-31 0:00,CA1,1
3571,PL237753,C01,M,2018-08-12 0:00,,CA1,-1
3572,PL350979,C02,F,2018-08-12 0:00,,CA1,0
3573,PL417414,C01,M,2018-08-12 0:00,2018-11-30 0:00,CA1,-1
3574,IK087573,C03,M,2018-08-12 0:00,,CA1,0
3575,IK775424,C01,M,2018-08-13 0:00,2019-02-28 0:00,CA1,-1
3576,PL390331,C03,F,2018-08-13 0:00,,CA1,0
3577,IK342588,C03,M,2018-08-13 0:00,2019-03-31 0:00,CA1,1
3578,IK802122,C01,M,2018-08-13 0:00,,CA1,0
3579,TS411019,C01,M,2018-08-14 0:00,2019-02-28 0:00,CA1,1
3580,PL744590,C03,M,2018-08-14 0:00,2018-12-31 0:00,CA1,1
3581,HI337814,C01,M,2018-08-14 0:00,2018-09-30 0:00,CA1,-1
3582,AS581309,C03,M,2018-08-14 0:00,2019-01-31 0:00,CA1,-1
3583,HD163236,C01,M,2018-08-14 0:00,,CA1,0
3584,AS441031,C01,M,2018-08-15 0:00,2019-02-28 0:00,CA1,1
3585,IK377339,C01,F,2018-08-15 0:00,2018-10-31 0:00,CA1,1
3586,OA298480,C03,M,2018-08-15 0:00,,CA1,-1
3587,AS938080,C01,M,2018-09-01 0:00,2018-12-31 0:00,CA1,1
3588,AS273321,C03,M,2018-09-01 0:00,2018-11-30 0:00,CA1,-1
3589,TS772424,C03,M,2018-09-01 0:00,,CA1,-1
3590,TS114225,C01,F,2018-09-01 0:00,2019-03-31 0:00,CA1,1
3591,TS998593,C03,M,2018-09-01 0:00,,CA1,0
3592,HD861345,C02,F,2018-09-01 0:00,2019-03-31 0:00,CA1,1
3593,AS408690,C03,M,2018-09-01 0:00,,CA1,0
3594,HD028682,C01,F,2018-09-01 0:00,,CA1,0
3595,HD896111,C01,F,2018-09-01 0:00,,CA1,0
3596,GD030141,C01,M,2018-09-01 0:00,,CA1,-1
3597,HI234332,C02,M,2018-09-02 0:00,,CA1,-1
3598,IK779828,C01,F,2018-09-02 0:00,,CA1,0
3599,HD679144,C01,M,2018-09-02 0:00,,CA1,-1
3600,TS203709,C01,F,2018-09-02 0:00,,CA1,0
3601,HI836555,C02,F,2018-09-02 0:00,,CA1,0
3602,GD300982,C02,F,2018-09-03 0:00,2019-02-28 0:00,CA1,1
3603,OA931177,C03,M,2018-09-03 0:00,,CA1,-1
3604,OA096601,C02,F,2018-09-03 0:00,2018-11-30 0:00,CA1,-1
3605,HD526634,C01,F,2018-09-03 0:00,2018-12-31 0:00,CA1,1
3606,HI320690,C02,F,2018-09-03 0:00,,CA1,0
3607,HD615996,C03,M,2018-09-04 0:00,2019-01-31 0:00,CA1,-1
3608,HI678237,C02,M,2018-09-04 0:00,2019-01-31 0:00,CA1,1
3609,IK921715,C01,M,2018-09-05 0:00,2018-10-31 0:00,CA1,1
3610,PL191946,C01,M,2018-09-05 0:00,,CA1,0
3611,OA577875,C01,F,2018-09-05 0:00,,CA1,0
3612,HD930692,C02,F,2018-09-05 0:00,,CA1,0
3613,HI074037,C01,M,2018-09-05 0:00,2019-01-31 0:00,CA1,1
3614,HI730543,C03,M,2018-09-05 0:00,,CA1,0
3615,OA138193,C01,F,2018-09-05 0:00,,CA1,-1
3616,OA190016,C01,M,2018-09-05 0:00,,CA1,0
3617,HD251544,C03,M,2018-09-05 0:00,,CA1,0
3618,GD825687,C01,M,2018-09-06 0:00,,CA1,0
3619,HD269790,C01,F,2018-09-06 0:00,2019-03-31 0:00,CA1,1
3620,IK244606,C03,F,2018-09-06 0:00,2019-02-28 0:00,CA1,-1
3621,HI548769,C01,M,2018-09-06 0:00,,CA1,0
3622,HI296573,C01,F,2018-09-06 0:00,2019-03-31 0:00,CA1,1
3623,TS651558,C01,M,2018-09-06 0:00,2018-12-31 0:00,CA1,1
3624,GD969635,C03,F,2018-09-07 0:00,,CA1,0
3625,HI994023,C03,M,2018-09-07 0:00,,CA1,0
3626,PL397039,C01,M,2018-09-07 0:00,,CA1,0
3627,PL301649,C01,M,2018-09-07 0:00,,CA1,-1
3628,IK132840,C01,M,2018-09-07 0:00,2019-01-31 0:00,CA1,1
3629,AS176615,C01,M,2018-09-07 0:00,2019-02-28 0:00,CA1,1
3630,HI222369,C01,M,2018-09-07 0:00,,CA1,0
3631,HD104458,C01,F,2018-09-08 0:00,,CA1,0
3632,PL255598,C01,F,2018-09-08 0:00,,CA1,-1
3633,IK006186,C01,M,2018-09-08 0:00,2019-02-28 0:00,CA1,1
3634,GD751187,C03,F,2018-09-08 0:00,,CA1,-1
3635,HI627474,C03,M,2018-09-08 0:00,2018-10-31 0:00,CA1,1
3636,HI841350,C03,F,2018-09-08 0:00,2019-02-28 0:00,CA1,1
3637,HD250940,C02,M,2018-09-08 0:00,2019-02-28 0:00,CA1,1
3638,GD327788,C01,F,2018-09-08 0:00,2019-01-31 0:00,CA1,1
3639,HI026335,C03,M,2018-09-08 0:00,,CA1,0
3640,OA113778,C03,M,2018-09-08 0:00,2018-11-30 0:00,CA1,1
3641,HD960445,C01,M,2018-09-08 0:00,,CA1,0
3642,TS743507,C02,M,2018-09-09 0:00,,CA1,0
3643,AS778425,C03,M,2018-09-09 0:00,2018-11-30 0:00,CA1,-1
3644,PL613503,C01,F,2018-09-09 0:00,,CA1,0
3645,HD205494,C01,F,2018-09-09 0:00,,CA1,-1
3646,HD547869,C02,F,2018-09-09 0:00,2019-03-31 0:00,CA1,1
3647,PL709804,C03,M,2018-09-09 0:00,2019-03-31 0:00,CA1,1
3648,OA736727,C01,M,2018-09-09 0:00,,CA1,0
3649,HI926833,C01,M,2018-09-09 0:00,,CA1,-1
3650,PL865086,C02,F,2018-09-10 0:00,2018-11-30 0:00,CA1,1
3651,TS945403,C02,F,2018-09-10 0:00,,CA1,0
3652,HI573204,C01,M,2018-09-10 0:00,2018-11-30 0:00,CA1,1
3653,AS271899,C01,M,2018-09-10 0:00,2018-10-31 0:00,CA1,1
3654,IK881653,C01,M,2018-09-10 0:00,2019-02-28 0:00,CA1,1
3655,OA979523,C01,M,2018-09-11 0:00,,CA1,0
3656,TS985617,C01,M,2018-09-12 0:00,,CA1,0
3657,AS124155,C01,M,2018-09-12 0:00,,CA1,0
3658,AS170643,C02,F,2018-09-12 0:00,,CA1,-1
3659,IK429683,C02,M,2018-09-12 0:00,,CA1,0
3660,GD535028,C03,M,2018-09-12 0:00,,CA1,0
3661,OA207651,C01,M,2018-09-13 0:00,,CA1,0
3662,IK162208,C01,M,2018-09-13 0:00,2018-12-31 0:00,CA1,1
3663,IK803368,C03,M,2018-09-13 0:00,,CA1,-1
3664,HD236166,C01,F,2018-09-14 0:00,2019-01-31 0:00,CA1,1
3665,PL491769,C03,F,2018-09-14 0:00,2018-10-31 0:00,CA1,1
3666,PL127975,C03,M,2018-09-14 0:00,,CA1,0
3667,OA377206,C01,M,2018-09-14 0:00,2019-03-31 0:00,CA1,1
3668,GD079438,C02,F,2018-09-14 0:00,,CA1,0
3669,OA886148,C02,F,2018-09-14 0:00,2018-12-31 0:00,CA1,1
3670,TS596869,C02,F,2018-09-15 0:00,2019-01-31 0:00,CA1,1
3671,AS736503,C01,M,2018-09-15 0:00,2019-03-31 0:00,CA1,1
3672,GD761771,C03,F,2018-09-15 0:00,,CA1,0
3673,TS798292,C01,F,2018-09-15 0:00,,CA1,0
3674,HD711126,C03,F,2018-09-15 0:00,2018-11-30 0:00,CA1,1
3675,HI588265,C01,F,2018-10-01 0:00,,CA1,0
3676,GD139734,C03,M,2018-10-01 0:00,,CA1,0
3677,AS280807,C03,M,2018-10-01 0:00,2018-12-31 0:00,CA1,1
3678,HI103857,C03,M,2018-10-01 0:00,,CA1,-1
3679,AS333307,C02,F,2018-10-01 0:00,2019-01-31 0:00,CA1,1
3680,OA575659,C01,M,2018-10-01 0:00,,CA1,0
3681,AS145720,C01,M,2018-10-02 0:00,,CA1,0
3682,HD761679,C03,M,2018-10-03 0:00,2018-11-30 0:00,CA1,-1
3683,PL983619,C01,M,2018-10-03 0:00,2018-12-31 0:00,CA1,1
3684,OA779848,C02,F,2018-10-03 0:00,,CA1,0
3685,GD991251,C01,F,2018-10-03 0:00,,CA1,-1
3686,PL848198,C01,M,2018-10-03 0:00,,CA1,0
3687,HI444972,C03,F,2018-10-03 0:00,2019-03-31 0:00,CA1,1
3688,PL011734,C03,M,2018-10-04 0:00,2019-02-28 0:00,CA1,1
3689,GD148951,C03,M,2018-10-05 0:00,2019-02-28 0:00,CA1,-1
3690,IK357517,C01,F,2018-10-05 0:00,2019-02-28 0:00,CA1,1
3691,AS172434,C03,M,2018-10-05 0:00,2019-01-31 0:00,CA1,-1
3692,GD648698,C01,M,2018-10-05 0:00,,CA1,-1
3693,HI093008,C03,F,2018-10-05 0:00,,CA1,0
3694,HI183847,C03,M,2018-10-06 0:00,,CA1,0
3695,HI384373,C01,F,2018-10-06 0:00,2018-12-31 0:00,CA1,1
3696,IK562556,C01,M,2018-10-07 0:00,,CA1,0
3697,PL322930,C01,F,2018-10-07 0:00,,CA1,0
3698,AS093634,C03,M,2018-10-07 0:00,,CA1,0
3699,GD772041,C01,M,2018-10-07 0:00,2019-02-28 0:00,CA1,1
3700,OA483899,C03,M,2018-10-07 0:00,,CA1,0
3701,TS979550,C03,M,2018-10-08 0:00,,CA1,-1
3702,TS299738,C03,M,2018-10-08 0:00,,CA1,0
3703,OA076575,C01,M,2018-10-08 0:00,2018-12-31 0:00,CA1,1
3704,OA689729,C01,M,2018-10-08 0:00,,CA1,0
3705,TS581064,C03,M,2018-10-08 0:00,2019-03-31 0:00,CA1,1
3706,GD557151,C01,M,2018-10-08 0:00,2019-01-31 0:00,CA1,1
3707,HD166317,C03,F,2018-10-09 0:00,,CA1,0
3708,GD518514,C02,F,2018-10-09 0:00,,CA1,0
3709,AS306340,C01,M,2018-10-09 0:00,,CA1,-1
3710,HI060699,C03,M,2018-10-10 0:00,,CA1,0
3711,HI518590,C03,M,2018-10-10 0:00,,CA1,0
3712,GD485258,C01,F,2018-10-10 0:00,,CA1,0
3713,HI050277,C03,M,2018-10-10 0:00,2019-03-31 0:00,CA1,1
3714,TS039078,C03,F,2018-10-10 0:00,,CA1,0
3715,OA848183,C01,F,2018-10-10 0:00,,CA1,-1
3716,GD871151,C02,F,2018-10-10 0:00,2018-11-30 0:00,CA1,-1
3717,TS209540,C03,F,2018-10-11 0:00,,CA1,0
3718,HD622760,C02,F,2018-10-11 0:00,,CA1,0
3719,PL931945,C01,F,2018-10-11 0:00,2018-12-31 0:00,CA1,1
3720,HI305198,C02,F,2018-10-11 0:00,,CA1,-1
3721,GD626486,C03,M,2018-10-12 0:00,,CA1,0
3722,OA161496,C01,M,2018-10-12 0:00,,CA1,-1
3723,TS594841,C02,F,2018-10-12 0:00,2019-01-31 0:00,CA1,-1
3724,GD756032,C02,F,2018-10-12 0:00,2019-02-28 0:00,CA1,1
3725,HI463565,C03,M,2018-10-12 0:00,2019-03-31 0:00,CA1,1
3726,AS417148,C01,M,2018-10-13 0:00,,CA1,0
3727,PL102815,C01,M,2018-10-13 0:00,,CA1,0
3728,PL833813,C02,M,2018-10-13 0:00,,CA1,-1
3729,HD437733,C03,M,2018-10-13 0:00,,CA1,0
3730,PL353504,C03,F,2018-10-14 0:00,,CA1,-1
3731,OA981416,C03,M,2018-10-14 0:00,,CA1,-1
3732,AS976422,C02,F,2018-10-14 0:00,,CA1,-1
3733,HD235846,C02,F,2018-10-14 0:00,2018-11-30 0:00,CA1,-1
3734,IK595706,C01,F,2018-10-15 0:00,2019-03-31 0:00,CA1,1
3735,HI486664,C03,F,2018-10-15 0:00,,CA1,0
3736,TS169717,C02,F,2018-10-15 0:00,,CA1,0
3737,HD477499,C01,M,2018-10-15 0:00,,CA1,-1
3738,AS551109,C01,F,2018-10-15 0:00,,CA1,-1
3739,HI250121,C03,M,2018-10-15 0:00,,CA1,0
3740,TS790872,C01,M,2018-10-15 0:00,,CA1,0
3741,HI827303,C02,F,2018-11-01 0:00,,CA1,-1
3742,AS090627,C03,M,2018-11-01 0:00,2019-03-31 0:00,CA1,1
3743,HI679584,C02,M,2018-11-02 0:00,,CA1,0
3744,HD872325,C03,F,2018-11-02 0:00,,CA1,0
3745,GD008122,C01,F,2018-11-02 0:00,,CA1,0
3746,OA514351,C03,M,2018-11-02 0:00,,CA1,0
3747,HI611999,C01,M,2018-11-02 0:00,,CA1,-1
3748,AS963713,C01,M,2018-11-02 0:00,2019-03-31 0:00,CA1,1
3749,PL046877,C02,M,2018-11-02 0:00,,CA1,0
3750,PL433500,C03,M,2018-11-02 0:00,2019-01-31 0:00,CA1,1
3751,AS352069,C01,M,2018-11-03 0:00,2019-03-31 0:00,CA1,1
3752,HI550641,C03,M,2018-11-03 0:00,,CA1,0
3753,TS486027,C01,M,2018-11-03 0:00,2019-03-31 0:00,CA1,1
3754,HI093998,C03,M,2018-11-04 0:00,,CA1,0
3755,HD872002,C01,M,2018-11-04 0:00,2018-12-31 0:00,CA1,1
3756,GD322464,C01,M,2018-11-04 0:00,,CA1,-1
3757,HD548971,C03,M,2018-11-04 0:00,,CA1,0
3758,IK575556,C02,F,2018-11-04 0:00,,CA1,0
3759,PL813822,C01,F,2018-11-05 0:00,,CA1,0
3760,IK619330,C03,M,2018-11-05 0:00,,CA1,0
3761,HD347814,C02,F,2018-11-05 0:00,2019-02-28 0:00,CA1,1
3762,PL820138,C01,M,2018-11-06 0:00,,CA1,-1
3763,AS510249,C02,F,2018-11-06 0:00,2018-12-31 0:00,CA1,-1
3764,PL342349,C01,M,2018-11-06 0:00,,CA1,0
3765,PL089632,C01,M,2018-11-06 0:00,,CA1,0
3766,TS414667,C01,M,2018-11-07 0:00,2019-02-28 0:00,CA1,1
3767,IK593765,C01,F,2018-11-07 0:00,,CA1,0
3768,AS612530,C03,M,2018-11-07 0:00,2019-01-31 0:00,CA1,1
3769,OA917468,C01,M,2018-11-07 0:00,2019-02-28 0:00,CA1,1
3770,HI422675,C03,M,2018-11-07 0:00,,CA1,-1
3771,HD418663,C01,M,2018-11-07 0:00,,CA1,0
3772,OA332032,C03,M,2018-11-07 0:00,,CA1,0
3773,OA275903,C01,M,2018-11-08 0:00,,CA1,-1
3774,HI594423,C01,M,2018-11-08 0:00,,CA1,-1
3775,OA564097,C02,F,2018-11-08 0:00,2019-01-31 0:00,CA1,1
3776,GD788700,C01,M,2018-11-08 0:00,2019-01-31 0:00,CA1,-1
3777,IK769245,C03,M,2018-11-08 0:00,,CA1,0
3778,TS724973,C03,F,2018-11-09 0:00,,CA1,0
3779,AS139288,C02,F,2018-11-09 0:00,,CA1,-1
3780,IK867288,C03,F,2018-11-09 0:00,,CA1,0
3781,AS841064,C02,F,2018-11-09 0:00,,CA1,-1
3782,HI174362,C02,F,2018-11-09 0:00,,CA1,-1
3783,HD449288,C01,F,2018-11-09 0:00,,CA1,0
3784,HD825382,C01,M,2018-11-09 0:00,,CA1,0
3785,PL327386,C01,F,2018-11-10 0:00,,CA1,0
3786,HI757006,C03,M,2018-11-10 0:00,,CA1,0
3787,GD519151,C02,F,2018-11-10 0:00,,CA1,0
3788,HI642668,C03,M,2018-11-11 0:00,,CA1,0
3789,OA304121,C01,F,2018-11-11 0:00,,CA1,0
3790,GD305966,C02,F,2018-11-11 0:00,2018-12-31 0:00,CA1,-1
3791,OA129113,C01,F,2018-11-12 0:00,,CA1,0
3792,OA940123,C01,M,2018-11-12 0:00,2019-02-28 0:00,CA1,-1
3793,TS362101,C01,F,2018-11-12 0:00,,CA1,-1
3794,OA164489,C01,F,2018-11-13 0:00,2019-01-31 0:00,CA1,-1
3795,IK980021,C03,F,2018-11-13 0:00,,CA1,0
3796,HI209367,C01,M,2018-11-14 0:00,2019-03-31 0:00,CA1,1
3797,HI450576,C02,F,2018-11-14 0:00,,CA1,0
3798,TS357226,C01,M,2018-11-14 0:00,,CA1,0
3799,HD904794,C01,M,2018-11-14 0:00,,CA1,-1
3800,HD556323,C02,F,2018-11-14 0:00,,CA1,0
3801,GD254596,C01,M,2018-11-14 0:00,,CA1,0
3802,PL240187,C02,F,2018-11-15 0:00,,CA1,-1
3803,HD908685,C03,M,2018-11-15 0:00,,CA1,0
3804,OA252665,C01,F,2018-11-15 0:00,,CA1,-1
3805,PL424051,C01,F,2018-11-15 0:00,,CA1,0
3806,GD984713,C01,F,2018-12-01 0:00,,CA3,0
3807,HI909325,C01,M,2018-12-01 0:00,,CA3,-1
3808,PL695626,C02,F,2018-12-01 0:00,,CA3,0
3809,OA381610,C02,F,2018-12-01 0:00,,CA3,0
3810,HD758694,C02,M,2018-12-01 0:00,2019-02-28 0:00,CA3,1
3811,GD559311,C02,F,2018-12-01 0:00,,CA3,0
3812,IK326206,C02,F,2018-12-01 0:00,,CA3,0
3813,AS376179,C01,M,2018-12-01 0:00,,CA3,0
3814,PL764577,C01,F,2018-12-01 0:00,,CA3,0
3815,TS971314,C03,M,2018-12-01 0:00,2019-01-31 0:00,CA3,1
3816,PL400581,C01,M,2018-12-01 0:00,,CA3,0
3817,AS526754,C03,F,2018-12-01 0:00,,CA3,0
3818,TS537121,C03,F,2018-12-01 0:00,,CA3,0
3819,PL729017,C01,M,2018-12-02 0:00,,CA3,-1
3820,OA027325,C03,F,2018-12-02 0:00,,CA3,0
3821,HD918803,C01,F,2018-12-02 0:00,,CA3,0
3822,IK785510,C03,M,2018-12-02 0:00,,CA3,0
3823,IK429188,C03,M,2018-12-02 0:00,,CA3,0
3824,PL188221,C01,F,2018-12-02 0:00,,CA3,0
3825,IK697663,C03,F,2018-12-02 0:00,,CA3,0
3826,GD600747,C01,M,2018-12-02 0:00,,CA3,0
3827,PL894994,C02,M,2018-12-02 0:00,,CA3,0
3828,OA689083,C01,F,2018-12-02 0:00,,CA3,0
3829,PL952431,C03,F,2018-12-02 0:00,,CA3,-1
3830,GD144013,C01,M,2018-12-02 0:00,,CA3,0
3831,PL704411,C03,F,2018-12-03 0:00,,CA3,-1
3832,OA197856,C02,F,2018-12-03 0:00,,CA3,0
3833,HD176754,C02,F,2018-12-03 0:00,,CA3,0
3834,TS006871,C01,F,2018-12-03 0:00,,CA3,0
3835,TS995238,C02,F,2018-12-03 0:00,,CA3,-1
3836,HD246006,C01,F,2018-12-03 0:00,,CA3,0
3837,AS719693,C03,M,2018-12-03 0:00,,CA3,-1
3838,GD800584,C01,F,2018-12-03 0:00,2019-01-31 0:00,CA3,-1
3839,TS145535,C03,M,2018-12-03 0:00,2019-02-28 0:00,CA3,1
3840,HI588457,C01,M,2018-12-03 0:00,,CA3,0
3841,HD596195,C03,M,2018-12-04 0:00,2019-01-31 0:00,CA3,1
3842,PL231193,C01,F,2018-12-04 0:00,,CA3,0
3843,PL632024,C03,F,2018-12-04 0:00,,CA3,0
3844,AS265381,C01,M,2018-12-04 0:00,,CA3,0
3845,IK466976,C01,M,2018-12-04 0:00,,CA3,0
3846,AS462937,C02,F,2018-12-04 0:00,2019-02-28 0:00,CA3,-1
3847,AS349963,C03,M,2018-12-05 0:00,,CA3,0
3848,HI279896,C01,F,2018-12-05 0:00,,CA3,0
3849,PL769414,C03,M,2018-12-05 0:00,2019-02-28 0:00,CA3,1
3850,AS582348,C01,M,2018-12-05 0:00,2019-03-31 0:00,CA3,-1
3851,HD468798,C03,M,2018-12-05 0:00,,CA3,0
3852,HD841097,C03,M,2018-12-05 0:00,2019-01-31 0:00,CA3,-1
3853,AS897341,C01,M,2018-12-05 0:00,,CA3,-1
3854,HD290419,C02,F,2018-12-05 0:00,,CA3,0
3855,HI709813,C02,F,2018-12-05 0:00,,CA3,0
3856,PL842727,C02,M,2018-12-06 0:00,,CA3,0
3857,GD488064,C01,F,2018-12-06 0:00,,CA3,0
3858,OA463946,C02,M,2018-12-06 0:00,,CA3,0
3859,OA691219,C01,F,2018-12-06 0:00,,CA3,0
3860,AS489357,C01,M,2018-12-06 0:00,,CA3,0
3861,TS086426,C01,F,2018-12-06 0:00,,CA3,-1
3862,TS352488,C03,F,2018-12-06 0:00,,CA3,0
3863,IK970822,C03,M,2018-12-06 0:00,2019-02-28 0:00,CA3,1
3864,HD880103,C01,F,2018-12-06 0:00,,CA3,0
3865,IK872637,C03,M,2018-12-06 0:00,,CA3,-1
3866,HI587131,C01,M,2018-12-06 0:00,2019-03-31 0:00,CA3,1
3867,IK448722,C03,M,2018-12-06 0:00,,CA3,0
3868,HI285760,C02,F,2018-12-06 0:00,2019-02-28 0:00,CA3,-1
3869,HD485524,C03,M,2018-12-06 0:00,2019-01-31 0:00,CA3,-1
3870,AS710637,C03,F,2018-12-07 0:00,,CA3,0
3871,AS905403,C03,M,2018-12-07 0:00,,CA3,0
3872,TS695960,C01,F,2018-12-07 0:00,,CA3,0
3873,GD149871,C03,F,2018-12-07 0:00,,CA3,0
3874,HD930920,C02,F,2018-12-07 0:00,,CA3,0
3875,HI302835,C01,F,2018-12-07 0:00,,CA3,0
3876,HI903096,C01,M,2018-12-07 0:00,2019-02-28 0:00,CA3,1
3877,HI135839,C01,M,2018-12-07 0:00,,CA3,0
3878,GD911056,C02,M,2018-12-07 0:00,,CA3,-1
3879,AS998210,C01,M,2018-12-07 0:00,,CA3,0
3880,TS859258,C02,F,2018-12-07 0:00,2019-03-31 0:00,CA3,-1
3881,TS872315,C01,M,2018-12-08 0:00,,CA3,0
3882,HI963858,C02,F,2018-12-08 0:00,2019-03-31 0:00,CA3,1
3883,GD877461,C03,M,2018-12-08 0:00,2019-02-28 0:00,CA3,1
3884,HI511452,C01,F,2018-12-08 0:00,,CA3,0
3885,PL995866,C01,M,2018-12-08 0:00,,CA3,0
3886,AS728164,C01,M,2018-12-08 0:00,2019-02-28 0:00,CA3,1
3887,TS960107,C02,F,2018-12-08 0:00,,CA3,0
3888,OA788734,C01,F,2018-12-08 0:00,,CA3,0
3889,TS741703,C03,M,2018-12-08 0:00,2019-03-31 0:00,CA3,1
3890,IK406947,C03,F,2018-12-08 0:00,,CA3,-1
3891,IK437465,C03,M,2018-12-08 0:00,,CA3,0
3892,OA185331,C01,M,2018-12-08 0:00,,CA3,0
3893,TS469207,C01,M,2018-12-08 0:00,,CA3,0
3894,AS933440,C01,M,2018-12-09 0:00,,CA3,0
3895,HI784547,C01,F,2018-12-09 0:00,,CA3,0
3896,OA872586,C03,M,2018-12-09 0:00,,CA3,-1
3897,GD241254,C01,F,2018-12-09 0:00,,CA3,-1
3898,AS620051,C03,F,2018-12-09 0:00,,CA3,0
3899,GD440817,C01,M,2018-12-09 0:00,,CA3,0
3900,AS857991,C01,M,2018-12-09 0:00,,CA3,-1
